1;0;2.2575908270856637E-5;1.886594630642504E-7
1;1;1.6624085549615748E-4;3.2134882783464406E-6
1;2;1.1824926466516893E-6;1.8963138791002833E-8
1;3;8.774298385205159E-8;2.9030341693597054E-9
1;4;1.2431315729391105E-4;3.427327688083605E-6
1;ALL;1.6624085549615748E-4;1.3702683204909415E-6

2;0;2.2575908270856637E-5;2.9498616984767217E-6
2;1;0.004322975989398689;5.247653747395582E-5
2;2;6.632039020243756E-5;3.56137938664052E-7
2;3;3.1115456104827324E-5;6.980567091219194E-8
2;4;1.2431315729391105E-4;4.902264843148863E-5
2;ALL;0.004322975989398689;2.09749982426998E-5

3;0;2.2575908270856637E-5;1.288477158105542E-5
3;1;0.004322975989398689;2.494700205732283E-4
3;2;6.632039020243756E-5;2.0345995385695147E-6
3;3;7.552178453841824E-4;1.4292144782111848E-6
3;4;0.006845046761363882;1.3399298454225495E-4
3;ALL;0.006845046761363882;7.996231814266281E-5

4;0;0.011539762157754863;3.4081363662694645E-5
4;1;0.004322975989398689;0.0014115229155818544
4;2;2.678564636320645E-4;1.8152172116584838E-5
4;3;7.552178453841824E-4;2.9199951532543835E-5
4;4;0.009749559936153448;2.9557689519194437E-4
4;ALL;0.011539762157754863;3.577066596171176E-4

5;0;0.011539762157754863;1.9603865058295678E-4
5;1;0.004322975989398689;0.004318810924134335
5;2;2.678564636320645E-4;7.015100650710253E-5
5;3;7.552178453841824E-4;3.12245933947927E-4
5;4;0.08869921982827492;0.002711320356052552
5;ALL;0.08869921982827492;0.001521713374245088

6;0;0.015171453536938093;0.002730618465499052
6;1;0.007217999232221332;0.004325876814291373
6;2;2.9979455989515686E-4;1.3665077181598467E-4
6;3;7.552178453841824E-4;7.544922918879285E-4
6;4;0.5346441451940758;0.010929328225337657
6;ALL;0.5346441451940758;0.003775393313766452

7;0;0.11014510534697443;0.011694495427058513
7;1;0.007217999232221332;0.004396210552732037
7;2;0.0012761102648046665;2.7165372318811037E-4
7;3;0.006039487664212919;7.605127049221055E-4
7;4;0.5346441451940758;0.04864394450361732
7;ALL;0.5346441451940758;0.013153363382303848

8;0;0.11014510534697443;0.015147468103769381
8;1;0.007217999232221332;0.005338888521188941
8;2;0.0027355662084649736;3.371120000826521E-4
8;3;0.006039487664212919;8.187561598390597E-4
8;4;0.7551480894829711;0.24329403800041893
8;ALL;0.7551480894829711;0.05298725255706061

9;0;0.28739900715344696;0.04678815949865956
9;1;0.007217999232221332;0.007217999232221263
9;2;0.0027355662084649736;9.500661661099538E-4
9;3;0.006039487664212919;0.001809963253836089
9;4;0.9487522405509492;0.5402626645108356
9;ALL;0.9487522405509492;0.1194057705323327

10;0;0.31329426777268565;0.114677569902932
10;1;0.007217999232221332;0.007217999232221263
10;2;0.005320755139568551;0.0016296558725892158
10;3;0.008211591981716549;0.005967536087914365
10;4;1.3691746740590833;0.6234947380423945
10;ALL;1.3691746740590833;0.15059749982761295

11;0;0.41570521730022514;0.1770239945583388
11;1;0.007217999232221332;0.007217999232221263
11;2;0.005352838036709408;0.002801615428461127
11;3;0.008211591981716549;0.006083016808852421
11;4;1.3691746740590833;0.8640373109766453
11;ALL;1.3691746740590833;0.21143278740090116

12;0;0.6840829700517324;0.2972484270628045
12;1;0.007217999232221332;0.007217999232221263
12;2;0.007669134634148459;0.003742739052795245
12;3;0.008549019379907364;0.0067341156248161785
12;4;1.729966611871789;1.1156052932441556
12;ALL;1.729966611871789;0.2861097148433606

13;0;0.6840829700517324;0.35119240378984207
13;1;0.007217999232221332;0.007217999232221263
13;2;0.007669134634148459;0.005381820759547397
13;3;0.016073163864980977;0.008225158823227934
13;4;1.7482691854969998;1.3746863326551821
13;ALL;1.7482691854969998;0.34934074305200996

14;0;0.6840829700517324;0.4763872295114263
14;1;0.00939301050429832;0.007220178602233365
14;2;0.007669134634148459;0.006194303441583959
14;3;0.023212121419067595;0.00849405721167725
14;4;1.9699559783010328;1.457469497848786
14;ALL;1.9699559783010328;0.3911530533231499

15;0;0.6840829700517324;0.6805870674607744
15;1;0.00939301050429832;0.007239792932342275
15;2;0.016837767419660577;0.007678500587417111
15;3;0.023212121419067595;0.011013730196898396
15;4;2.1722793243204945;1.7365453838943579
15;ALL;2.1722793243204945;0.4886128950143744

16;0;0.6840829700517324;0.6840829700517252
16;1;0.00939301050429832;0.007531828513963824
16;2;0.16400527677746576;0.007984990754441031
16;3;0.027206831268976252;0.018631007059743743
16;4;2.1722793243204945;1.8303105787407767
16;ALL;2.1722793243204945;0.5097082750241462

17;0;0.6840829700517324;0.6840829700517252
17;1;0.00939301050429832;0.009281862633681155
17;2;0.16400527677746576;0.012468698885303098
17;3;0.027206831268976252;0.023277772914538104
17;4;2.1722793243204945;2.0465234110957393
17;ALL;2.1722793243204945;0.5551269431162094

18;0;0.6840829700517324;0.6840829700517252
18;1;0.10854878684281673;0.009497216913765504
18;2;0.16400527677746576;0.05883885614686664
18;3;0.030769372340352576;0.02410743245540069
18;4;2.1722793243204945;2.1722793243204865
18;ALL;2.1722793243204945;0.5897611599776627

19;0;0.8090854943013643;0.6842975870082288
19;1;0.10854878684281673;0.01175252247483126
19;2;0.16417100968970733;0.16374358069149236
19;3;0.03364409003720603;0.02729369644403617
19;4;2.636678619412857;2.1727861881537467
19;ALL;2.636678619412857;0.6119747149544781

20;0;0.8090854943013643;0.6868547898372864
20;1;0.2124830889754961;0.045744574237354806
20;2;0.16417100968970733;0.16400959446856236
20;3;0.03364409003720603;0.028948528383865635
20;4;2.636678619412857;2.185507775157678
20;ALL;2.636678619412857;0.6222130524169689

21;0;0.8090854943013643;0.7234266686882188
21;1;0.33961209572075685;0.1116750232712031
21;2;0.17323761109415595;0.1640768303333274
21;3;0.04269037456913246;0.03157375783318129
21;4;2.636678619412857;2.351503709681054
21;ALL;2.636678619412857;0.6764511979614177

22;0;1.0461178245749858;0.8080012662902164
22;1;0.33961209572075685;0.15175299822067795
22;2;0.19097045827405368;0.16432662404271944
22;3;0.04269037456913246;0.03383407326114468
22;4;2.8917421568542268;2.6371156078464724
22;ALL;2.8917421568542268;0.759006113932234

23;0;1.2073209150252884;0.8158972261030857
23;1;0.6237154278322079;0.2603960804905701
23;2;0.19097045827405368;0.16681252066084312
23;3;0.04269037456913246;0.036432806440707614
23;4;2.8917421568542268;2.645575571476509
23;ALL;2.8917421568542268;0.7850228410343416

24;0;1.3222210303826134;0.9036381245787041
24;1;0.6237154278322079;0.3525954775651931
24;2;0.19251235923086973;0.1787970497797602
24;3;0.04316812931991909;0.04267235499799729
24;4;2.896458559829869;2.7524663318435043
24;ALL;2.896458559829869;0.8460338677530127

25;0;1.3222210303826134;1.0943859818431887
25;1;0.6237154278322079;0.49626937719928416
25;2;0.19251235923086973;0.19099363313813253
25;3;0.045848716013253514;0.04270311348342131
25;4;2.896458559829869;2.89181304467455
25;ALL;2.896458559829869;0.9432330300676846

26;0;1.3222210303826134;1.2623239594237061
26;1;0.6366522302657701;0.6237391986238651
26;2;0.19251235923086973;0.1913565475894158
26;3;0.05442456604207564;0.04289755025207138
26;4;2.952493884768862;2.892979107546838
26;ALL;2.952493884768862;1.0026592726871846

27;0;1.8522829708277058;1.3227651892083663
27;1;0.6468775974398047;0.6240195418474934
27;2;0.1944908812072167;0.1925019817903135
27;3;0.05442456604207564;0.04418552168673089
27;4;2.952493884768862;2.8979340020787334
27;ALL;2.952493884768862;1.0162812473223117

28;0;1.8873778165829858;1.3331821987285521
28;1;0.6468775974398047;0.6285189212834896
28;2;0.1944908812072167;0.1925639038915793
28;3;0.05442456604207564;0.04863590486569355
28;4;3.294177651335965;2.9190603656546705
28;ALL;3.294177651335965;1.0243922588847698

29;0;1.8873778165829858;1.4757643429943337
29;1;0.8233477155737299;0.6396665569614011
29;2;0.2036496671846153;0.19329143266503068
29;3;0.05442456604207564;0.05440737996987272
29;4;3.466396354425254;2.9613853259318
29;ALL;3.466396354425254;1.0649030077044876

30;0;1.9248619773405828;1.8585676381007585
30;1;0.8233477155737299;0.651783687478982
30;2;0.2036496671846153;0.1947389104878971
30;3;0.05442456604207564;0.05442456604207476
30;4;3.466396354425254;3.0891433182947607
30;ALL;3.466396354425254;1.1697316240808613

31;0;1.965109500007628;1.887740165925441
31;1;0.8400390470194323;0.7179252330547782
31;2;0.22533852113661806;0.1978273661020992
31;3;0.05586312076310335;0.05442600747967099
31;4;3.466396354425254;3.358716524036685
31;ALL;3.466396354425254;1.2433270593197714

32;0;2.263184559344783;1.8983941095777555
32;1;1.070993407337403;0.82368077304437
32;2;0.22533852113661806;0.20396786698717725
32;3;0.05586312076310335;0.05445771910678782
32;4;3.7078523194154567;3.46669648716822
32;ALL;3.7078523194154567;1.2894393911768252

33;0;2.263184559344783;1.9424647817023726
33;1;1.070993407337403;0.8324431009984093
33;2;0.22606235615944217;0.2085295988167732
33;3;0.057188608521911904;0.054936163095183364
33;4;3.7078523194154567;3.472760447160965
33;ALL;3.7078523194154567;1.30222681835471

34;0;2.263184559344783;2.0700610686383545
34;1;1.070993407337403;0.8950996368171158
34;2;0.22606235615944217;0.22510608203557161
34;3;0.057188608521911904;0.055887027355948846
34;4;3.713563870055851;3.5560687913015947
34;ALL;3.713563870055851;1.3604445212297172

35;0;2.263184559344783;2.262611322362746
35;1;1.1236743118326733;1.068986239704205
35;2;0.22606235615944217;0.2255430516741319
35;3;0.05757668185258269;0.056251327675832935
35;4;3.713563870055851;3.707599028346438
35;ALL;3.713563870055851;1.4641981939527515

36;0;2.263184559344783;2.263184559344802
36;1;1.1236743118326733;1.0725951072281144
36;2;0.22606235615944217;0.22606090558825717
36;3;0.05757668185258269;0.05719427969645434
36;4;3.713563870055851;3.7091301758397166
36;ALL;3.713563870055851;1.4656330055394806

37;0;2.263184559344783;2.263184559344802
37;1;1.1236743118326733;1.0930136942859223
37;2;0.22606235615944217;0.2260623561594452
37;3;0.05757668185258269;0.0572978756621108
37;4;3.883474045740087;3.713917069916174
37;ALL;3.883474045740087;1.4706951110735553

38;0;2.263184559344783;2.263184559344802
38;1;1.1236743118326733;1.1236743118326946
38;2;0.22606235615944217;0.2260623561594452
38;3;0.05757668185258269;0.05757629300154945
38;4;3.883474045740087;3.72155730237119
38;ALL;3.883474045740087;1.4784109645417562

39;0;2.276467254390355;2.263197868658475
39;1;1.1623642487246024;1.1237252184514803
39;2;0.2278502886972879;0.22606547896842277
39;3;0.058612676605717354;0.05757771992347711
39;4;4.10987442973458;3.8092290767969974
39;ALL;4.10987442973458;1.4959590725596563

40;0;2.276467254390355;2.2634241269909143
40;1;1.1623642487246024;1.1244790286172994
40;2;0.23529444124448326;0.22612170822820807
40;3;0.058612676605717354;0.05759640519958575
40;4;4.10987442973458;3.887067296539888
40;ALL;4.10987442973458;1.5117377131151433

41;0;2.276467254390355;2.2666183622724136
41;1;1.1623642487246024;1.1358385667422115
41;2;0.23529444124448326;0.22686698358084295
41;3;0.058612676605717354;0.05785488485242199
41;4;4.10987442973458;3.946241207751844
41;ALL;4.10987442973458;1.5266840010399472

42;0;2.421165398360566;2.276572928188319
42;1;1.2529033672535324;1.1623312651585214
42;2;0.23529444124448326;0.2294556121571649
42;3;0.058612676605717354;0.058610600463928776
42;4;4.10987442973458;4.109621781107538
42;ALL;4.10987442973458;1.5673184374150713

43;0;2.421165398360566;2.279233687431038
43;1;1.2529033672535324;1.163795745897912
43;2;0.2412221079167098;0.2352331232369279
43;3;0.05867852096785729;0.0586127425820334
43;4;4.2119630183184835;4.1100413667391456
43;ALL;4.2119630183184835;1.5693833331773757

44;0;2.421165398360566;2.3157465885021318
44;1;1.2529033672535324;1.1848746960423062
44;2;0.25523025646583997;0.23561317713546837
44;3;0.05867852096785729;0.058614062108328785
44;4;4.2119630183184835;4.112876585559721
44;ALL;4.2119630183184835;1.5815450218695448

45;0;2.421165398360566;2.4207322748562374
45;1;1.2529033672535324;1.2517276273807012
45;2;0.25523025646583997;0.2391762709635317
45;3;0.05867852096785729;0.058633789026444755
45;4;4.2119630183184835;4.150176579067541
45;ALL;4.2119630183184835;1.6240893082588694

46;0;2.4271076135967893;2.4211713524840355
46;1;1.2529033672535324;1.2529033672535483
46;2;0.25523025646583997;0.24861951817823538
46;3;0.060023481868930265;0.05867986862407148
46;4;4.228669064137055;4.211806890348177
46;ALL;4.228669064137055;1.6386361993777045

47;0;2.4271076135967893;2.4212547102128004
47;1;1.2529033672535324;1.2529033672535483
47;2;0.25523025646583997;0.2552302564658375
47;3;0.060023481868930265;0.05870257898949367
47;4;4.228669064137055;4.212361102041174
47;ALL;4.228669064137055;1.6400904029926797

