[0.017255482325895695, -0.8046771589392608, -0.24758564006336845, -0.011563921838905138, -0.022571782541184533, -0.23281362691913007, -0.03764344631354288, -0.507801445394661, -0.01435793679426257, -0.001213276418708164]
[-0.8046771589392608, 6.495325785417641, -0.7555925084544216, -1.075712697113539, -1.0607825522469732, -0.7756280359905415, -1.0403406035716158, -0.4026574763676008, -1.0719231280800028, -1.0897514499435048]
[-0.24758564006336845, -0.7555925084544216, 2.0104488575184103, 0.030967675607187634, 0.02952336843951799, 0.0019381899028496725, 0.027545862309683287, -0.0341421065314799, 0.030601081594441516, 0.03232575160167236]
[-0.011563921838905138, -1.075712697113539, 0.030967675607187634, 0.11035107702456416, 0.0011698911567673202, 0.023513930672935862, 0.002771674340797013, 0.052739029514043585, 2.969417470436785E-4, -0.0011000437661257076]
[-0.022571782541184533, -1.0607825522469732, 0.02952336843951799, 0.0011698911567673202, 0.19897008990919537, -0.16054644584176156, -0.011509136341214464, -0.37053469550086304, 0.006272318173684759, 0.016309941803444302]
[-0.23281362691913007, -0.7756280359905415, 0.0019381899028496725, 0.023513930672935862, -0.16054644584176156, 1.8915264566480823, 0.08247083246148156, -0.11619845939618194, 0.09231032407022081, 0.09786471296421966]
[-0.03764344631354288, -1.0403406035716158, 0.027545862309683287, 0.002771674340797013, -0.011509136341214464, 0.08247083246148156, 0.32030483443034324, 0.44087683084916646, -0.021835301455324512, -0.03416131998588061]
[-0.507801445394661, -0.4026574763676008, -0.0341421065314799, 0.052739029514043585, -0.37053469550086304, -0.11619845939618194, 0.44087683084916646, 4.105321642442321, 0.15533867110189525, 0.15947668090288733]
[-0.01435793679426257, -1.0719231280800028, 0.030601081594441516, 2.969417470436785E-4, 0.006272318173684759, 0.09231032407022081, -0.021835301455324512, 0.15533867110189525, 0.13284435287764626, 0.013059313819180898]
[-0.001213276418708164, -1.0897514499435048, 0.03232575160167236, -0.0011000437661257076, 0.016309941803444302, 0.09786471296421966, -0.03416131998588061, 0.15947668090288733, 0.013059313819180898, 0.027022989518265414]
